received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,zipcode_of_incident,battalion,final_priority,als_unit,call_type_group,unit_type,location,latitude,longitude,number_of_alarms
2018-01-23 12:04:14.000000 UTC,2018-01-23 12:04:14.000000 UTC,2018-01-23 12:05:02.000000 UTC,2018-01-23 12:05:15.000000 UTC,,94103,B02,3,FALSE,Alarm,TRUCK,"(37.77404332593737, -122.4143676922186)",37.77404333,-122.4143677,1
2018-01-23 11:47:00.000000 UTC,2018-01-23 11:48:30.000000 UTC,2018-01-23 11:48:44.000000 UTC,2018-01-23 11:49:11.000000 UTC,2018-01-23 11:51:14.000000 UTC,94122,B08,3,FALSE,Alarm,TRUCK,"(37.76324376036035, -122.46310607896157)",37.76324376,-122.4631061,1
2018-01-23 22:41:36.000000 UTC,2018-01-23 22:42:39.000000 UTC,2018-01-23 22:42:57.000000 UTC,2018-01-23 22:47:58.000000 UTC,2018-01-23 22:47:58.000000 UTC,94127,B08,3,FALSE,Fire,TRUCK,"(37.740332988667284, -122.4664485824384)",37.74033299,-122.4664486,3
2018-01-23 14:22:59.000000 UTC,2018-01-23 14:23:49.000000 UTC,2018-01-23 14:25:05.000000 UTC,2018-01-23 14:25:44.000000 UTC,2018-01-23 14:29:12.000000 UTC,94110,B10,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.75364445864151, -122.40632543080203)",37.75364446,-122.4063254,1
2018-01-23 14:48:21.000000 UTC,2018-01-23 14:49:45.000000 UTC,2018-01-23 14:50:26.000000 UTC,2018-01-23 14:51:56.000000 UTC,2018-01-23 14:53:08.000000 UTC,94102,B02,3,TRUE,Alarm,ENGINE,"(37.777083464194156, -122.41697932641131)",37.77708346,-122.4169793,1
2018-01-23 13:34:49.000000 UTC,2018-01-23 13:36:53.000000 UTC,2018-01-23 13:39:19.000000 UTC,2018-01-23 13:39:37.000000 UTC,2018-01-23 14:05:19.000000 UTC,94124,B10,2,TRUE,Non Life-threatening,MEDIC,"(37.72967082139859, -122.37344050090188)",37.72967082,-122.3734405,1
2018-01-23 22:19:52.000000 UTC,2018-01-23 22:20:59.000000 UTC,2018-01-23 22:21:51.000000 UTC,2018-01-23 22:23:22.000000 UTC,2018-01-23 22:25:51.000000 UTC,94103,B02,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.76747787385289, -122.41983438916941)",37.76747787,-122.4198344,1
2018-01-23 17:12:09.000000 UTC,2018-01-23 17:13:01.000000 UTC,2018-01-23 17:13:17.000000 UTC,2018-01-23 17:15:19.000000 UTC,2018-01-23 17:19:15.000000 UTC,94110,B06,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.73592798933554, -122.42315187445492)",37.73592799,-122.4231519,1
2018-01-23 16:15:44.000000 UTC,2018-01-23 16:16:51.000000 UTC,2018-01-23 16:28:54.000000 UTC,2018-01-23 16:28:54.000000 UTC,,94103,B01,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78269112134719, -122.40953666269209)",37.78269112,-122.4095367,1
2018-01-23 05:14:38.000000 UTC,2018-01-23 05:17:19.000000 UTC,2018-01-23 05:17:39.000000 UTC,2018-01-23 05:19:06.000000 UTC,2018-01-23 05:21:31.000000 UTC,94114,B02,3,FALSE,Alarm,ENGINE,"(37.76750445959828, -122.428948567606)",37.76750446,-122.4289486,1
2018-01-23 12:25:04.000000 UTC,2018-01-23 12:25:04.000000 UTC,2018-01-23 12:25:47.000000 UTC,2018-01-23 12:26:56.000000 UTC,2018-01-23 12:29:36.000000 UTC,94102,B03,3,FALSE,Fire,ENGINE,"(37.78491618436334, -122.41195004222199)",37.78491618,-122.41195,1
2018-01-23 15:22:13.000000 UTC,2018-01-23 15:24:08.000000 UTC,2018-01-23 15:24:34.000000 UTC,2018-01-23 15:25:50.000000 UTC,2018-01-23 15:29:34.000000 UTC,94109,B04,3,TRUE,Alarm,ENGINE,"(37.79030029876718, -122.41900777325041)",37.7903003,-122.4190078,1
2018-01-23 17:03:37.000000 UTC,2018-01-23 17:06:13.000000 UTC,2018-01-23 17:06:22.000000 UTC,2018-01-23 17:06:44.000000 UTC,2018-01-23 17:17:20.000000 UTC,94127,B09,2,FALSE,Non Life-threatening,PRIVATE,"(37.73450646268634, -122.45854995736421)",37.73450646,-122.45855,1
2018-01-23 21:44:44.000000 UTC,2018-01-23 21:47:20.000000 UTC,2018-01-23 21:47:28.000000 UTC,2018-01-23 21:54:24.000000 UTC,2018-01-23 21:54:24.000000 UTC,94109,B02,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78418669094624, -122.41854619976692)",37.78418669,-122.4185462,1
2018-01-23 05:51:53.000000 UTC,2018-01-23 05:54:12.000000 UTC,2018-01-23 05:54:28.000000 UTC,2018-01-23 05:54:51.000000 UTC,,94107,B03,2,TRUE,Potentially Life-Threatening,MEDIC,"(37.777546765465075, -122.40007923408382)",37.77754677,-122.4000792,1
2018-01-23 16:15:44.000000 UTC,2018-01-23 16:16:51.000000 UTC,2018-01-23 16:17:11.000000 UTC,,,94103,B01,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.78269112134719, -122.40953666269209)",37.78269112,-122.4095367,1
2018-01-23 17:08:49.000000 UTC,2018-01-23 17:11:02.000000 UTC,2018-01-23 17:12:22.000000 UTC,,,94103,B02,2,TRUE,Non Life-threatening,ENGINE,"(37.777493843609115, -122.41629170277031)",37.77749384,-122.4162917,1
2018-01-23 08:04:35.000000 UTC,2018-01-23 08:04:35.000000 UTC,2018-01-23 08:06:07.000000 UTC,2018-01-23 08:06:07.000000 UTC,2018-01-23 08:14:00.000000 UTC,94131,B06,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.74624726733633, -122.43692044413268)",37.74624727,-122.4369204,1
2018-01-23 02:40:59.000000 UTC,2018-01-23 02:42:18.000000 UTC,2018-01-23 02:47:05.000000 UTC,2018-01-23 02:49:36.000000 UTC,,94112,B09,3,TRUE,Alarm,ENGINE,"(37.711379707354034, -122.45034108438057)",37.71137971,-122.4503411,1
2018-01-23 23:58:03.000000 UTC,2018-01-23 23:59:35.000000 UTC,2018-01-24 00:00:31.000000 UTC,2018-01-24 00:00:47.000000 UTC,,94116,B08,3,FALSE,Alarm,CHIEF,"(37.738239292421355, -122.5000577787917)",37.73823929,-122.5000578,1
2018-01-23 16:09:09.000000 UTC,2018-01-23 16:12:07.000000 UTC,2018-01-23 16:12:39.000000 UTC,2018-01-23 16:13:51.000000 UTC,2018-01-23 16:19:10.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.77319006012842, -122.41823697502534)",37.77319006,-122.418237,1
2018-01-23 23:29:20.000000 UTC,2018-01-23 23:30:23.000000 UTC,2018-01-23 23:31:09.000000 UTC,2018-01-23 23:31:46.000000 UTC,2018-01-23 23:35:23.000000 UTC,94109,B01,3,TRUE,Alarm,ENGINE,"(37.80544605292916, -122.42284190940642)",37.80544605,-122.4228419,1
2018-01-23 23:48:23.000000 UTC,2018-01-23 23:48:40.000000 UTC,2018-01-23 23:49:31.000000 UTC,2018-01-23 23:51:15.000000 UTC,,94132,B08,3,FALSE,Alarm,CHIEF,"(37.73342302970598, -122.48201381502791)",37.73342303,-122.4820138,1
2018-01-23 15:33:16.000000 UTC,2018-01-23 15:33:16.000000 UTC,2018-01-23 15:33:27.000000 UTC,2018-01-23 15:35:04.000000 UTC,2018-01-23 15:39:03.000000 UTC,94102,B01,3,FALSE,Alarm,TRUCK,"(37.78787216767022, -122.4116992332938)",37.78787217,-122.4116992,1
2018-01-23 01:05:03.000000 UTC,2018-01-23 01:05:34.000000 UTC,2018-01-23 01:05:51.000000 UTC,2018-01-23 01:06:40.000000 UTC,,94103,B02,3,FALSE,Alarm,CHIEF,"(37.77269482368613, -122.42218826142579)",37.77269482,-122.4221883,1
2018-01-23 22:41:36.000000 UTC,2018-01-23 22:42:39.000000 UTC,2018-01-23 23:02:13.000000 UTC,2018-01-23 23:03:58.000000 UTC,,94127,B08,3,FALSE,Fire,TRUCK,"(37.740332988667284, -122.4664485824384)",37.74033299,-122.4664486,3
2018-01-23 09:57:32.000000 UTC,2018-01-23 09:58:44.000000 UTC,2018-01-23 10:00:26.000000 UTC,2018-01-23 10:00:30.000000 UTC,2018-01-23 10:18:17.000000 UTC,94133,B01,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.79809080867318, -122.40878184707235)",37.79809081,-122.4087818,1
2018-01-23 23:48:23.000000 UTC,2018-01-23 23:48:40.000000 UTC,2018-01-23 23:49:31.000000 UTC,2018-01-23 23:51:16.000000 UTC,,94132,B08,3,FALSE,Alarm,CHIEF,"(37.73342302970598, -122.48201381502791)",37.73342303,-122.4820138,1
2018-01-23 22:41:36.000000 UTC,2018-01-23 22:42:39.000000 UTC,2018-01-23 22:42:57.000000 UTC,2018-01-23 22:43:46.000000 UTC,2018-01-23 22:48:48.000000 UTC,94127,B08,3,FALSE,Fire,CHIEF,"(37.740332988667284, -122.4664485824384)",37.74033299,-122.4664486,3
2018-01-23 23:14:46.000000 UTC,2018-01-23 23:14:46.000000 UTC,2018-01-23 23:15:04.000000 UTC,2018-01-23 23:15:09.000000 UTC,2018-01-23 23:21:35.000000 UTC,94110,B06,2,TRUE,Non Life-threatening,MEDIC,"(37.7502327184515, -122.42499922377486)",37.75023272,-122.4249992,1
2018-01-23 17:23:20.000000 UTC,2018-01-23 17:25:05.000000 UTC,2018-01-23 17:25:48.000000 UTC,2018-01-23 17:26:57.000000 UTC,,94117,B05,3,FALSE,Alarm,CHIEF,"(37.76890334020845, -122.45183913866586)",37.76890334,-122.4518391,1
2018-01-23 04:43:47.000000 UTC,2018-01-23 04:43:47.000000 UTC,2018-01-23 04:45:28.000000 UTC,,,94117,B05,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.76897126678524, -122.44798968539051)",37.76897127,-122.4479897,1
2018-01-23 19:01:58.000000 UTC,2018-01-23 19:03:05.000000 UTC,2018-01-23 19:03:22.000000 UTC,2018-01-23 19:04:20.000000 UTC,,94102,B04,3,FALSE,Alarm,TRUCK,"(37.785740281867334, -122.41380426791132)",37.78574028,-122.4138043,1
2018-01-23 02:09:44.000000 UTC,2018-01-23 02:10:48.000000 UTC,2018-01-23 02:11:03.000000 UTC,2018-01-23 02:13:08.000000 UTC,2018-01-23 02:13:08.000000 UTC,94102,B02,3,FALSE,Alarm,RESCUE SQUAD,"(37.77173646363199, -122.42367341168223)",37.77173646,-122.4236734,1
2018-01-23 17:34:02.000000 UTC,2018-01-23 17:36:25.000000 UTC,2018-01-23 17:36:38.000000 UTC,2018-01-23 17:38:56.000000 UTC,2018-01-23 17:42:04.000000 UTC,94117,B05,3,FALSE,Alarm,TRUCK,"(37.773882777538766, -122.44272817015577)",37.77388278,-122.4427282,1
2018-01-23 18:52:47.000000 UTC,2018-01-23 18:53:49.000000 UTC,2018-01-23 18:54:13.000000 UTC,2018-01-23 18:56:07.000000 UTC,2018-01-23 18:58:12.000000 UTC,94102,B02,3,FALSE,Alarm,TRUCK,"(37.782522418285026, -122.42327443096212)",37.78252242,-122.4232744,1
2018-01-23 11:11:41.000000 UTC,2018-01-23 11:13:20.000000 UTC,2018-01-23 11:14:35.000000 UTC,2018-01-23 11:14:35.000000 UTC,,94103,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.7797389055689, -122.407159489165)",37.77973891,-122.4071595,1
2018-01-23 22:41:36.000000 UTC,2018-01-23 22:42:39.000000 UTC,2018-01-23 23:02:13.000000 UTC,2018-01-23 23:02:44.000000 UTC,2018-01-23 23:11:48.000000 UTC,94127,B08,3,FALSE,Fire,RESCUE SQUAD,"(37.740332988667284, -122.4664485824384)",37.74033299,-122.4664486,3
2018-01-23 17:58:53.000000 UTC,2018-01-23 18:00:23.000000 UTC,2018-01-23 18:00:59.000000 UTC,2018-01-23 18:01:07.000000 UTC,2018-01-23 18:10:58.000000 UTC,94103,B03,2,TRUE,Potentially Life-Threatening,MEDIC,"(37.78234046805375, -122.40377191669008)",37.78234047,-122.4037719,1
2018-01-23 00:48:30.000000 UTC,2018-01-23 00:49:26.000000 UTC,2018-01-23 00:49:41.000000 UTC,2018-01-23 00:49:46.000000 UTC,2018-01-23 00:57:56.000000 UTC,94110,B02,3,TRUE,Non Life-threatening,MEDIC,"(37.764373209666395, -122.41747849146803)",37.76437321,-122.4174785,1
2018-01-23 22:41:36.000000 UTC,2018-01-23 22:42:39.000000 UTC,2018-01-23 22:48:56.000000 UTC,2018-01-23 22:52:31.000000 UTC,2018-01-23 23:04:54.000000 UTC,94127,B08,3,FALSE,Fire,INVESTIGATION,"(37.740332988667284, -122.4664485824384)",37.74033299,-122.4664486,3
2018-01-23 02:09:44.000000 UTC,2018-01-23 02:10:48.000000 UTC,2018-01-23 02:42:02.000000 UTC,2018-01-23 02:42:02.000000 UTC,2018-01-23 02:42:02.000000 UTC,94102,B02,3,FALSE,Alarm,INVESTIGATION,"(37.77173646363199, -122.42367341168223)",37.77173646,-122.4236734,1
2018-01-23 07:53:23.000000 UTC,2018-01-23 07:56:20.000000 UTC,2018-01-23 07:58:58.000000 UTC,2018-01-23 08:00:05.000000 UTC,2018-01-23 08:07:52.000000 UTC,94116,B08,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.75031163811175, -122.50192604730971)",37.75031164,-122.501926,1
2018-01-23 05:23:08.000000 UTC,2018-01-23 05:24:14.000000 UTC,2018-01-23 05:24:32.000000 UTC,2018-01-23 05:24:57.000000 UTC,2018-01-23 05:30:21.000000 UTC,94109,B04,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.785312067359236, -122.42636663640985)",37.78531207,-122.4263666,1
2018-01-23 19:28:26.000000 UTC,2018-01-23 19:31:19.000000 UTC,2018-01-23 19:42:12.000000 UTC,2018-01-23 19:45:52.000000 UTC,,94110,B06,3,FALSE,Potentially Life-Threatening,CHIEF,"(37.74859750443698, -122.41816300186878)",37.7485975,-122.418163,1
2018-01-23 08:48:18.000000 UTC,2018-01-23 08:49:03.000000 UTC,2018-01-23 08:49:56.000000 UTC,2018-01-23 08:51:12.000000 UTC,2018-01-23 08:54:28.000000 UTC,94134,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.7207123106517, -122.40189384354383)",37.72071231,-122.4018938,1
2018-01-23 15:58:37.000000 UTC,2018-01-23 15:58:37.000000 UTC,2018-01-23 15:59:09.000000 UTC,2018-01-23 15:59:44.000000 UTC,2018-01-23 16:01:20.000000 UTC,94111,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.79621095434449, -122.40514297852344)",37.79621095,-122.405143,1
2018-01-23 19:23:42.000000 UTC,2018-01-23 19:23:42.000000 UTC,2018-01-23 19:24:53.000000 UTC,2018-01-23 19:25:11.000000 UTC,2018-01-23 19:38:34.000000 UTC,94109,B01,2,TRUE,Non Life-threatening,MEDIC,"(37.80544605292916, -122.42284190940642)",37.80544605,-122.4228419,1
2018-01-23 10:09:54.000000 UTC,2018-01-23 10:12:28.000000 UTC,2018-01-23 10:12:59.000000 UTC,,,94116,B08,3,FALSE,Potentially Life-Threatening,RESCUE SQUAD,"(37.74222502846136, -122.49444328214881)",37.74222503,-122.4944433,1
2018-01-23 15:24:01.000000 UTC,2018-01-23 15:25:40.000000 UTC,2018-01-23 15:26:33.000000 UTC,2018-01-23 15:29:05.000000 UTC,2018-01-23 15:40:00.000000 UTC,94117,B05,2,FALSE,Non Life-threatening,PRIVATE,"(37.77252751246373, -122.44997600119771)",37.77252751,-122.449976,1
2018-01-22 00:08:17.000000 UTC,2018-01-22 00:09:39.000000 UTC,2018-01-22 00:10:05.000000 UTC,2018-01-22 00:10:10.000000 UTC,2018-01-22 00:14:21.000000 UTC,94112,B09,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.7141452033327, -122.45411835867898)",37.7141452,-122.4541184,1
2018-01-22 23:31:43.000000 UTC,2018-01-22 23:33:40.000000 UTC,2018-01-22 23:33:58.000000 UTC,2018-01-22 23:34:16.000000 UTC,2018-01-22 23:38:44.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.7879157085568, -122.41930148801801)",37.78791571,-122.4193015,1
2018-01-22 17:39:23.000000 UTC,2018-01-22 17:41:16.000000 UTC,2018-01-22 17:41:24.000000 UTC,2018-01-22 17:43:16.000000 UTC,2018-01-22 17:43:16.000000 UTC,94102,B03,3,FALSE,Alarm,TRUCK,"(37.78347684038751, -122.4124351407277)",37.78347684,-122.4124351,1
2018-01-22 09:01:43.000000 UTC,2018-01-22 09:03:08.000000 UTC,2018-01-22 09:04:06.000000 UTC,2018-01-22 09:06:36.000000 UTC,2018-01-22 09:11:02.000000 UTC,94103,B03,3,TRUE,Alarm,ENGINE,"(37.786811750594374, -122.40284972021034)",37.78681175,-122.4028497,1
2018-01-22 10:23:12.000000 UTC,2018-01-22 10:25:43.000000 UTC,2018-01-22 10:26:24.000000 UTC,2018-01-22 10:27:05.000000 UTC,2018-01-22 10:29:23.000000 UTC,94111,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.79364042346887, -122.39701034779809)",37.79364042,-122.3970103,1
2018-01-22 08:53:25.000000 UTC,2018-01-22 08:53:36.000000 UTC,2018-01-22 08:53:51.000000 UTC,2018-01-22 08:55:34.000000 UTC,2018-01-22 08:57:12.000000 UTC,94109,B04,3,FALSE,Alarm,CHIEF,"(37.79102834173834, -122.4208486210382)",37.79102834,-122.4208486,1
2018-01-22 13:52:09.000000 UTC,2018-01-22 13:52:09.000000 UTC,2018-01-22 13:52:17.000000 UTC,2018-01-22 13:53:26.000000 UTC,2018-01-22 13:57:52.000000 UTC,94133,B01,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.80821405297396, -122.41580242723023)",37.80821405,-122.4158024,1
2018-01-22 12:02:54.000000 UTC,2018-01-22 12:04:28.000000 UTC,2018-01-22 12:04:44.000000 UTC,2018-01-22 12:05:09.000000 UTC,2018-01-22 12:10:51.000000 UTC,94108,B01,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.79047328306053, -122.40674221199419)",37.79047328,-122.4067422,1
2018-01-22 07:36:24.000000 UTC,2018-01-22 07:36:24.000000 UTC,2018-01-22 08:05:24.000000 UTC,2018-01-22 08:05:41.000000 UTC,,94121,B07,2,TRUE,Non Life-threatening,MEDIC,"(37.772918999869134, -122.49704569622831)",37.772919,-122.4970457,1
2018-01-22 21:44:29.000000 UTC,2018-01-22 21:47:47.000000 UTC,2018-01-22 21:48:26.000000 UTC,2018-01-22 21:49:43.000000 UTC,,94107,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.766250253873366, -122.3997609611189)",37.76625025,-122.399761,1
2018-01-22 23:11:51.000000 UTC,2018-01-22 23:11:51.000000 UTC,2018-01-22 23:12:41.000000 UTC,2018-01-22 23:14:31.000000 UTC,2018-01-22 23:18:01.000000 UTC,94109,B02,3,FALSE,Potentially Life-Threatening,CHIEF,"(37.78310139927685, -122.4191817050345)",37.7831014,-122.4191817,1
2018-01-22 02:45:28.000000 UTC,2018-01-22 02:47:01.000000 UTC,2018-01-22 02:47:08.000000 UTC,2018-01-22 02:49:03.000000 UTC,2018-01-22 02:51:29.000000 UTC,94115,B04,3,FALSE,Alarm,CHIEF,"(37.78695216306006, -122.4410718228005)",37.78695216,-122.4410718,1
2018-01-22 06:05:45.000000 UTC,2018-01-22 06:07:03.000000 UTC,2018-01-22 06:07:21.000000 UTC,2018-01-22 06:07:25.000000 UTC,2018-01-22 06:14:57.000000 UTC,94103,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.78234046805375, -122.40377191669008)",37.78234047,-122.4037719,1
2018-01-22 21:53:08.000000 UTC,2018-01-22 21:57:02.000000 UTC,2018-01-22 21:57:41.000000 UTC,2018-01-22 21:58:40.000000 UTC,,94134,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.732739231175, -122.40517104923119)",37.73273923,-122.405171,1
2018-01-22 07:45:29.000000 UTC,2018-01-22 07:46:32.000000 UTC,2018-01-22 07:46:41.000000 UTC,2018-01-22 07:47:14.000000 UTC,2018-01-22 07:52:28.000000 UTC,94102,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78191397441793, -122.41303219395635)",37.78191397,-122.4130322,1
2018-01-22 21:26:44.000000 UTC,2018-01-22 21:27:14.000000 UTC,2018-01-22 21:28:17.000000 UTC,2018-01-22 21:28:17.000000 UTC,2018-01-22 21:29:32.000000 UTC,94102,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78552673913388, -122.4113010320761)",37.78552674,-122.411301,1
2018-01-22 17:49:29.000000 UTC,2018-01-22 17:49:29.000000 UTC,2018-01-22 17:49:55.000000 UTC,2018-01-22 17:50:35.000000 UTC,2018-01-22 17:51:19.000000 UTC,94109,B04,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.786117211837905, -122.4198542456919)",37.78611721,-122.4198542,1
2018-01-22 01:57:10.000000 UTC,2018-01-22 01:58:11.000000 UTC,2018-01-22 01:58:46.000000 UTC,2018-01-22 02:00:44.000000 UTC,2018-01-22 02:03:28.000000 UTC,94118,B07,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.77530725034212, -122.4574432996502)",37.77530725,-122.4574433,1
2018-01-22 23:16:52.000000 UTC,2018-01-22 23:16:52.000000 UTC,2018-01-22 23:17:16.000000 UTC,2018-01-22 23:19:00.000000 UTC,2018-01-22 23:20:56.000000 UTC,94117,B05,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.77442902938668, -122.43098646176873)",37.77442903,-122.4309865,1
2018-01-22 16:40:57.000000 UTC,2018-01-22 16:48:21.000000 UTC,2018-01-22 16:48:41.000000 UTC,2018-01-22 16:49:00.000000 UTC,2018-01-22 17:08:40.000000 UTC,94121,B07,2,TRUE,Non Life-threatening,MEDIC,"(37.775353888643224, -122.50642479801195)",37.77535389,-122.5064248,1
2018-01-22 15:40:43.000000 UTC,2018-01-22 15:42:02.000000 UTC,2018-01-22 15:42:11.000000 UTC,2018-01-22 15:43:17.000000 UTC,,94134,B09,3,FALSE,Alarm,TRUCK,"(37.71015560260275, -122.41260428896035)",37.7101556,-122.4126043,1
2018-01-22 17:21:46.000000 UTC,2018-01-22 17:24:29.000000 UTC,2018-01-22 17:24:58.000000 UTC,2018-01-22 17:25:06.000000 UTC,2018-01-22 17:33:45.000000 UTC,94114,B05,3,TRUE,Alarm,MEDIC,"(37.75735157787322, -122.45116003893487)",37.75735158,-122.45116,1
2018-01-22 18:56:31.000000 UTC,2018-01-22 19:01:33.000000 UTC,2018-01-22 19:01:51.000000 UTC,2018-01-22 19:03:01.000000 UTC,2018-01-22 19:04:56.000000 UTC,94117,B05,3,FALSE,Alarm,TRUCK,"(37.769637599983724, -122.4376111773998)",37.7696376,-122.4376112,1
2018-01-22 23:11:51.000000 UTC,2018-01-22 23:11:51.000000 UTC,2018-01-22 23:12:41.000000 UTC,2018-01-22 23:13:39.000000 UTC,,94109,B02,3,FALSE,Potentially Life-Threatening,RESCUE SQUAD,"(37.78310139927685, -122.4191817050345)",37.7831014,-122.4191817,1
2018-01-22 10:59:29.000000 UTC,2018-01-22 11:00:35.000000 UTC,2018-01-22 11:00:40.000000 UTC,2018-01-22 11:01:30.000000 UTC,,94122,B08,3,FALSE,Fire,ENGINE,"(37.76389594548095, -122.46952196338182)",37.76389595,-122.469522,1
2018-01-22 14:15:09.000000 UTC,2018-01-22 14:16:35.000000 UTC,2018-01-22 14:17:10.000000 UTC,2018-01-22 14:17:18.000000 UTC,2018-01-22 14:23:29.000000 UTC,94115,B05,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78570016321159, -122.44008114725587)",37.78570016,-122.4400811,1
2018-01-22 20:11:16.000000 UTC,2018-01-22 20:11:16.000000 UTC,2018-01-22 20:12:04.000000 UTC,2018-01-22 20:13:25.000000 UTC,2018-01-22 20:15:20.000000 UTC,94104,B01,3,TRUE,Alarm,ENGINE,"(37.79210840086005, -122.40093308392923)",37.7921084,-122.4009331,1
2018-01-22 07:29:28.000000 UTC,2018-01-22 07:31:22.000000 UTC,2018-01-22 07:31:36.000000 UTC,2018-01-22 07:32:50.000000 UTC,2018-01-22 07:35:06.000000 UTC,94107,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.75633027490241, -122.39556536014139)",37.75633027,-122.3955654,1
2018-01-22 09:01:28.000000 UTC,2018-01-22 09:01:45.000000 UTC,2018-01-22 09:03:15.000000 UTC,2018-01-22 09:03:27.000000 UTC,2018-01-22 09:07:27.000000 UTC,94109,B04,3,FALSE,Alarm,CHIEF,"(37.787277154617044, -122.41682519978644)",37.78727715,-122.4168252,1
2018-01-22 14:24:32.000000 UTC,2018-01-22 14:25:34.000000 UTC,2018-01-22 14:26:04.000000 UTC,2018-01-22 14:26:11.000000 UTC,2018-01-22 14:29:10.000000 UTC,94102,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.777440825518354, -122.4256193732342)",37.77744083,-122.4256194,1
2018-01-22 13:48:28.000000 UTC,2018-01-22 13:50:45.000000 UTC,2018-01-22 13:50:50.000000 UTC,2018-01-22 13:57:05.000000 UTC,2018-01-22 14:04:01.000000 UTC,94115,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.77940513720877, -122.43276289881808)",37.77940514,-122.4327629,1
2018-01-22 20:04:04.000000 UTC,2018-01-22 20:04:04.000000 UTC,2018-01-22 20:04:28.000000 UTC,2018-01-22 20:05:26.000000 UTC,2018-01-22 20:08:40.000000 UTC,94131,B06,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.739783873218585, -122.43928744929535)",37.73978387,-122.4392874,1
2018-01-22 09:01:31.000000 UTC,2018-01-22 09:04:36.000000 UTC,2018-01-22 09:09:17.000000 UTC,2018-01-22 09:09:45.000000 UTC,2018-01-22 09:13:27.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,ENGINE,"(37.78502466068867, -122.41197189056628)",37.78502466,-122.4119719,1
2018-01-22 12:04:50.000000 UTC,2018-01-22 12:06:36.000000 UTC,2018-01-22 12:06:54.000000 UTC,2018-01-22 12:06:58.000000 UTC,2018-01-22 12:24:58.000000 UTC,94108,B01,3,TRUE,Non Life-threatening,MEDIC,"(37.79449189536066, -122.40805956541881)",37.7944919,-122.4080596,1
2018-01-22 16:31:04.000000 UTC,2018-01-22 16:31:04.000000 UTC,2018-01-22 16:31:24.000000 UTC,2018-01-22 16:32:32.000000 UTC,2018-01-22 16:34:04.000000 UTC,94111,B01,3,FALSE,Alarm,TRUCK,"(37.795312940901304, -122.39797475062254)",37.79531294,-122.3979748,1
2018-01-22 06:31:22.000000 UTC,2018-01-22 06:33:51.000000 UTC,2018-01-22 06:46:17.000000 UTC,2018-01-22 06:47:39.000000 UTC,2018-01-22 06:50:43.000000 UTC,94103,B03,3,TRUE,Alarm,ENGINE,"(37.779167421925955, -122.40634642563238)",37.77916742,-122.4063464,1
2018-01-22 13:43:37.000000 UTC,2018-01-22 13:45:16.000000 UTC,2018-01-22 13:45:37.000000 UTC,2018-01-22 13:46:07.000000 UTC,2018-01-22 13:53:04.000000 UTC,94117,B05,3,FALSE,Alarm,TRUCK,"(37.76174205380627, -122.44845536085812)",37.76174205,-122.4484554,1
